CountryName;CountryCode;RegionName;RegionCode;Jurisdiction;Date;C1_School closing;C1_Flag;C2_Workplace closing;C2_Flag;C3_Cancel public events;C3_Flag;C4_Restrictions on gatherings;C4_Flag;C5_Close public transport;C5_Flag;C6_Stay at home requirements;C6_Flag;C7_Restrictions on internal movement;C7_Flag;C8_International travel controls;E1_Income support;E1_Flag;E2_Debt/contract relief;E3_Fiscal measures;E4_International support;H1_Public information campaigns;H1_Flag;H2_Testing policy;H3_Contact tracing;H4_Emergency investment in healthcare;H5_Investment in vaccines;H6_Facial Coverings;H6_Flag;H7_Vaccination policy;H7_Flag;H8_Protection of elderly people;H8_Flag;M1_Wildcard;ConfirmedCases;ConfirmedDeaths;StringencyIndex;StringencyIndexForDisplay;StringencyLegacyIndex;StringencyLegacyIndexForDisplay;GovernmentResponseIndex;GovernmentResponseIndexForDisplay;ContainmentHealthIndex;ContainmentHealthIndexForDisplay;EconomicSupportIndex;EconomicSupportIndexForDisplay
Netherlands;NLD;;;NAT_TOTAL;20200323;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;4749;213;78.70;78.70;84.52;84.52;60.42;60.42;63.69;63.69;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200324;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;5560;276;78.70;78.70;84.52;84.52;60.42;60.42;63.69;63.69;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200325;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;0.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;6412;356;78.70;78.70;84.52;84.52;60.42;60.42;63.69;63.69;37.50;37.50
Netherlands;NLD;;;NAT_TOTAL;20200326;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;7431;434;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200327;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;8603;546;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200328;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;9762;639;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200329;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;10866;771;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200330;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;11750;864;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200331;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;12595;1039;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200401;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;13614;1173;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200402;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;14697;1339;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200403;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;25701603.00;0.00;0.00;;0.00;;3.00;1;;15723;1487;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200404;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;16627;1651;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200405;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;17851;1766;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200406;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;18803;1867;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200407;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;121834143.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;19580;2101;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200408;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;20549;2248;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200409;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;21762;2396;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200410;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;23097;2511;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200411;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;24413;2643;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200412;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;25587;2737;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200413;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;26551;2823;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200414;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;27419;2945;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200415;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;28153;3134;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200416;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;54204148.00;0.00;;0.00;;3.00;1;;29214;3315;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200417;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;30449;3459;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200418;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;31589;3601;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200419;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;32655;3684;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200420;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;33405;3751;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200421;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;34134;3916;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200422;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;34842;4054;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200423;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;35729;4177;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200424;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;36535;4289;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200425;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;37190;4409;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200426;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;37845;4475;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200427;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;38245;4518;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200428;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;38416;4566;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200429;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;38802;4711;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200430;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;39316;4795;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200501;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;120974758.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;39791;4893;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200502;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;40236;4987;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200503;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;40571;5056;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200504;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;207422986.64;0.00;;0.00;;3.00;1;;40770;5082;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200505;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;41087;5168;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200506;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;41319;5204;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200507;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;41774;5288;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200508;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;823203672.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;42093;5359;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200509;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;42382;5422;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200510;3.00;1;2.00;1;2.00;1;4.00;1;1.00;1;2.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;42627;5440;78.70;78.70;84.52;84.52;66.67;66.67;63.69;63.69;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200511;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;42788;5456;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200512;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;42984;5510;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200513;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;43211;5562;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200514;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;43481;5590;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200515;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;43681;5643;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200516;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;43870;5670;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200517;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;43995;5680;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200518;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;44141;5694;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200519;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;44249;5715;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200520;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;14272921000.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;44447;5748;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200521;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;44700;5775;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200522;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;44888;5788;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200523;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;45064;5811;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200524;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;3.00;1;;45236;5822;71.30;71.30;79.76;79.76;62.50;62.50;58.93;58.93;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200525;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;45445;5830;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200526;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;45578;5856;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200527;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;45768;5871;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200528;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;45950;5903;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200529;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;46126;5931;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200530;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;46257;5951;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200531;2.00;1;2.00;1;2.00;1;4.00;1;1.00;1;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;1.00;1.00;0.00;0.00;0.00;;0.00;;2.00;1;;46442;5956;71.30;71.30;79.76;79.76;60.42;60.42;56.55;56.55;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200601;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;46545;5962;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200602;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;46647;5967;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200603;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;46733;5977;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200604;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;46942;5990;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200605;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;47152;6005;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200606;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;47335;6011;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200607;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;47574;6013;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
